comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day,state,video_title,video_url,views
UgwJQ7FH6S-Ck5qDOYx4AaABAg,Get a petition to have a stop traffic walkway install at that location. All people living in that area  and anyone that agrees with your decision should sign it and sent it to the city you live in. Any personal letters regarding about that road be included and keep at it until it is changed. May God bless you all. 🙏💝,,,@purespirit9,27 minutes ago,0,UC3D_i2zA5KwkLQJt3cw9gTQ,@purespirit9,https://yt3.ggpht.com/ytc/AIdro_mm2SrAUFAzrJMJ7zH9RY4aT4kN3ErFPB9D87UXuOE=s88-c-k-c0x00ffffff-no-rj,False,7Mfc8z1OCvg,2025-01-03 18:38:21.930987-07:00,Friday,18,Arizona,Pedestrians frustrated by frequent crashes near Cave Creek and Greenway roads,https://www.youtube.com/watch?v=7Mfc8z1OCvg,1119
UgwpvfWxQzkr38qcUz54AaABAg,😂😂 terrible video. No sound on first part then the remaining has just background noise 😅,,,@chuckh4077,15 minutes ago,0,UC7nBiF8R5RYKRja71hyPElQ,@chuckh4077,https://yt3.ggpht.com/ytc/AIdro_la3vdrbg6OAp0i7WIFwhxyPgfHD9poauseETd2TkM=s88-c-k-c0x00ffffff-no-rj,False,7Mfc8z1OCvg,2025-01-03 18:50:21.931004-07:00,Friday,18,Arizona,Pedestrians frustrated by frequent crashes near Cave Creek and Greenway roads,https://www.youtube.com/watch?v=7Mfc8z1OCvg,1119
Ugw-IaUXTV8f-7JaGsB4AaABAg,J'ai regardé cette vidéo pour me remonter le moral et maintenant je ne peux plus m'arrêter. Le rire est le meilleur des remèdes 💝,,,@HeatherGordonon,56 minutes ago,0,UCOc06eKSahL1-5Ilk-NKqSQ,@HeatherGordonon,https://yt3.ggpht.com/hDSusSz3ZKh5TShCIqxVIE0jjFHnKaJ7kJXqr2mzVExlEPjnBp2eKJVDcO-wgxR4xGuTpsjw26w=s88-c-k-c0x00ffffff-no-rj,False,7Mfc8z1OCvg,2025-01-03 18:09:21.931007-07:00,Friday,18,Arizona,Pedestrians frustrated by frequent crashes near Cave Creek and Greenway roads,https://www.youtube.com/watch?v=7Mfc8z1OCvg,1119
Ugxdouv0fT0YV9E_10R4AaABAg,"Si nos rendez-vous étaient aussi amusants, nous ririons aux larmes tous les jours💚",,,@GabrielPetersrs,39 minutes ago,0,UC1f20OMbhrgqugiTArpfPjQ,@GabrielPetersrs,https://yt3.ggpht.com/jyrdr-_SfLmebJkMsZmvtL8IkmPVxRN_TVYkC2wH0DeetJ_nfUsjG7e4XI0mfIoZ27ds7Ru0v4A=s88-c-k-c0x00ffffff-no-rj,False,z1jqOn6QOt4,2025-01-05 16:25:14.117087-07:00,Sunday,16,Florida,JSO expanding traffic unit in hopes of cracking down further on illegal street racing,https://www.youtube.com/watch?v=z1jqOn6QOt4,1957
UgzYp3Po92wAaj8w4ql4AaABAg,"Well, build us a race track.😏",3.0,,@derrickwoodard6230,21 minutes ago,0,UCbrnB0NrQ6x5lzKSGjVeqzw,@derrickwoodard6230,https://yt3.ggpht.com/ytc/AIdro_mrjO9OGCV3s4KL5FAO-JkZCuMMdHk-I8doHCLmp6C9osfz_JqGDDAT1lwVBwdRzZ35_w=s88-c-k-c0x00ffffff-no-rj,False,z1jqOn6QOt4,2025-01-05 16:43:14.117119-07:00,Sunday,16,Florida,JSO expanding traffic unit in hopes of cracking down further on illegal street racing,https://www.youtube.com/watch?v=z1jqOn6QOt4,1957
UgwEwwYBicqSJJ3aYXl4AaABAg,build a gd track youre never gonna stop this shite these kids grow up and become cops racing on the gd streets. wtf COJ.,,,@BrainStormerNarf,11 minutes ago,0,UC71_UpmQOyRbpMtgGenalMg,@BrainStormerNarf,https://yt3.ggpht.com/ZuBL6nUFGDTVS2_lliKlI4FurGiNyLPeED8xELn9bCIwb0TkVbaKtTjFD19aRMXWy961Ki2CzS0=s88-c-k-c0x00ffffff-no-rj,False,z1jqOn6QOt4,2025-01-05 16:53:14.117124-07:00,Sunday,16,Florida,JSO expanding traffic unit in hopes of cracking down further on illegal street racing,https://www.youtube.com/watch?v=z1jqOn6QOt4,1957
UgzyR-9XbC9r48Xox2J4AaABAg,Whites,,,@zacshimmer3890,14 minutes ago,0,UCnwW36UjQ_AaQWj_Fk0SEJQ,@zacshimmer3890,https://yt3.ggpht.com/ytc/AIdro_kvEuYA5H-6p3Z8F2E_0aZvAbKWMVN25jucuQGo4ns=s88-c-k-c0x00ffffff-no-rj,False,z1jqOn6QOt4,2025-01-05 16:50:14.117127-07:00,Sunday,16,Florida,JSO expanding traffic unit in hopes of cracking down further on illegal street racing,https://www.youtube.com/watch?v=z1jqOn6QOt4,1957
Ugz-0sHsR1UfdsLWFGJ4AaABAg,"Je ne dis pas que je suis indécise, mais mon statut relationnel a plus d'options qu'un menu de Starbucks👄",,,@KimLittleses,1 minute ago,0,UCPknSg3ehJjsxMEmW4T1L2Q,@KimLittleses,https://yt3.ggpht.com/aWaiQz3dktdnTEsRPGIY1Iw2AYKbnMdFlA-valzeAkk_yQWeVOx9X17ZF9ofdS-xcgtobI32=s88-c-k-c0x00ffffff-no-rj,False,WgJBOMbdlbk,2025-01-03 15:03:47.541578-07:00,Friday,15,Florida,San Pablo Road revamp finally finished after nearly 2 years of traffic headaches,https://www.youtube.com/watch?v=WgJBOMbdlbk,691
Ugw1rm4O_7ZEerVprNZ4AaABAg,This is the result of letting foreigners drive. They don't know what they're doing,,,@andrewsolaman4119,11 seconds ago,0,UCco5_JfDU6hZFdUvKeKRLqg,@andrewsolaman4119,https://yt3.ggpht.com/nTzvnJJcOL53EXwXx_s0h3rKr61ZXz0SOL1dA7pY_Jo0ITJk1oiA1eAHVN8nu1WrAFQ6XRc9Sw=s88-c-k-c0x00ffffff-no-rj,False,UaI-d7IQl14,2025-01-02 14:04:18.433008-07:00,Thursday,14,Georgia,Deadly wrong-way crashes increasing in metro Atlanta | FOX 5 News,https://www.youtube.com/watch?v=UaI-d7IQl14,2356
UgygSMBrBkI5zlPTkA54AaABAg,WTF WHYYYYY SHE NEEDS TO BE IN PRISON FOR LIFE,,,@MylifeMyway7283,21 minutes ago,0,UCQA04EeGQgG0hqR4DUbD4HQ,@MylifeMyway7283,https://yt3.ggpht.com/Rx-rMTkuLnpab9gyrdpeNf1s9nesOPQ2YjK6tDYKJdibr0zIGsGDEfhO76q91zU5spsbbf2A=s88-c-k-c0x00ffffff-no-rj,False,gWdPOH5HEvI,2025-01-02 21:40:48.124803-07:00,Thursday,21,Florida,Family grieving after road ranger killed in New Year's Day crash,https://www.youtube.com/watch?v=gWdPOH5HEvI,725
UgxadOLH9iTaEQZQd5Z4AaABAg,I don't understand why isn't covered under worker's comp?,,,@ahanna4396,8 minutes ago,0,UCd9OKV4IShROebbHHbtHACA,@ahanna4396,https://yt3.ggpht.com/ytc/AIdro_nRp5aHARygYRluts68h7HXJBHh3n5ueKHceuSVGf0=s88-c-k-c0x00ffffff-no-rj,False,gWdPOH5HEvI,2025-01-02 21:53:48.124849-07:00,Thursday,21,Florida,Family grieving after road ranger killed in New Year's Day crash,https://www.youtube.com/watch?v=gWdPOH5HEvI,725
UgyMjW54bDf0du4c6ct4AaABAg,J'ai essayé de répéter le truc de la vidéo et j'ai maintenant un nouveau record : casser un vase et rire jusqu'à en pleurer👄,,,@CherieMerrellll,54 minutes ago,0,UCG3S-nMkWYKRdOfYMPS9emA,@CherieMerrellll,https://yt3.ggpht.com/74r2Es-rsq3RstCc35wxiuGF6Cm-fmefj9Us3X3K3_2zVKO9ZPa_T7DQjsJHf__Yzbi5hp2_r8U=s88-c-k-c0x00ffffff-no-rj,False,gWdPOH5HEvI,2025-01-02 21:07:48.124854-07:00,Thursday,21,Florida,Family grieving after road ranger killed in New Year's Day crash,https://www.youtube.com/watch?v=gWdPOH5HEvI,725
UgyIZjJz_Lrvr-d1Ncd4AaABAg,😢,,,@robinbanks610,7 minutes ago,0,UCe442ZTbwnfPJ6q-fXBET8A,@robinbanks610,https://yt3.ggpht.com/bfONlTkUeUpH9wAk_rjZ9tXH7Ad8JrqKqsep9HuCfjhEkibq-XjMcGnhHRKQx56fdwmLVfbq=s88-c-k-c0x00ffffff-no-rj,False,gWdPOH5HEvI,2025-01-02 21:54:48.124858-07:00,Thursday,21,Florida,Family grieving after road ranger killed in New Year's Day crash,https://www.youtube.com/watch?v=gWdPOH5HEvI,725
UgyoTCHapThkx-cXRbl4AaABAg,Your videos are always so entertaining and informative! Thank you for this! 💝🐱,,,@MonicaBrushsh,12 minutes ago,0,UCe5PPyxK66fNjvYETWZ0wIQ,@MonicaBrushsh,https://yt3.ggpht.com/KA6WiBKdNCnB1FBufX86GEupBz9gsbTe231XnuW7gd1Fd95zDHR7DEHUghW6tBa2eR5_jg47bA=s88-c-k-c0x00ffffff-no-rj,False,WUGb6Fxbn0w,2025-01-02 15:49:45.736962-07:00,Thursday,15,,DeKalb PD receives grant to make roads safer,https://www.youtube.com/watch?v=WUGb6Fxbn0w,888
UgzIr2AjBL3ApOKXJot4AaABAg,Each of your videos is a real discovery! Thank you for your ideas! 👅💋,,,@LatoyaPulliamam,12 minutes ago,0,UCcCIUXpMolqXg1gxJ5FIFcA,@LatoyaPulliamam,https://yt3.ggpht.com/rLXCfUTUKAcrOpiLCsxL4lKjCg-NjTLwu5cVavczkyfmj4t4SIYQ86s2QiQKG4qx0Cm6TBv90g=s88-c-k-c0x00ffffff-no-rj,False,WUGb6Fxbn0w,2025-01-02 15:49:45.736977-07:00,Thursday,15,,DeKalb PD receives grant to make roads safer,https://www.youtube.com/watch?v=WUGb6Fxbn0w,888
UgwKgSJqjyPjrV3Z50V4AaABAg,"Ridiculous, why have a jury if you are going to override them?",,,@Harley57,9 minutes ago,0,UCqlD0IAmL1yEFjvVfvGqycg,@Harley57,https://yt3.ggpht.com/ytc/AIdro_nAt6g6WaKLnrN3laVMdZGBKMMxqX-BzkMoyE5xwPrSmvVSfviAg4AXAEXzSqB9NDNuyg=s88-c-k-c0x00ffffff-no-rj,False,uI3IwIPcDCQ,2025-01-01 17:56:08.351079-07:00,Wednesday,17,North Carolina,Cooper commutes 15 death row inmates' sentences on last day as governor,https://www.youtube.com/watch?v=uI3IwIPcDCQ,345
Ugy8ikexr-y2YxmFzrB4AaABAg,I95 is full of reckless drivers on a regular day imagine at that time and new years day,3.0,,@juanalmos1959,36 minutes ago,0,UClH5NrVKUqVAOd5S24EZazw,@juanalmos1959,https://yt3.ggpht.com/ytc/AIdro_nTFDByrEiswisfySyHvhsD4-Gmk4x-ZNI9bEQnsvcaJA=s88-c-k-c0x00ffffff-no-rj,False,yh2uDrTQYEM,2025-01-01 14:26:00.899723-07:00,Wednesday,14,Florida,Road ranger killed in early morning crash along I-95 in Hollywood,https://www.youtube.com/watch?v=yh2uDrTQYEM,8069
Ugwv8vCAug0jFEYGIV14AaABAg,I smell a DUI as the cause!,,,@PaulDavis-m9q,1 minute ago,0,UCtmXFe3b9qf3fXww1NGuaIw,@PaulDavis-m9q,https://yt3.ggpht.com/ytc/AIdro_kPnWgPdaEneGRS_lHThnRi4WowEiydFJHvz_TIJ-uZt0uKxLt_qjIlJRs-UBamd5r2HA=s88-c-k-c0x00ffffff-no-rj,False,yh2uDrTQYEM,2025-01-01 15:01:00.899745-07:00,Wednesday,15,Florida,Road ranger killed in early morning crash along I-95 in Hollywood,https://www.youtube.com/watch?v=yh2uDrTQYEM,8069
UgwUEl7XGC1VgeGQVoF4AaABAg,Planes going down everywhere.....,,,@sunkenchesttreasurehunting8972,18 minutes ago,0,UCbvkawbTVPVoSolZ074njDg,@sunkenchesttreasurehunting8972,https://yt3.ggpht.com/nAQB9KAvsG9Z9x5crzTuoGnkJcOzj_AVJN-C5a3366XL_KxiXvzXZl1SiwuWXuHXeHMCKTllsw=s88-c-k-c0x00ffffff-no-rj,False,1B4hcmBoeZQ,2024-12-31 10:48:10.802307-07:00,Tuesday,10,Michigan,Investigation launched after Vicksburg pilot crashes plane near Cincinnati,https://www.youtube.com/watch?v=1B4hcmBoeZQ,211
UgxgUyY2uL6DYHV_PTt4AaABAg,What the hell has happened to our country in the last 4 years?  this is absolutely insane.! FJB,,,@davidmichaels4285,3 minutes ago,0,UCZyjmGEC75n0fVfWeXD8ESw,@davidmichaels4285,https://yt3.ggpht.com/ytc/AIdro_mk6soSjaYnJiggpJOK3RjqSL1-sL_SWxl8gwfoyg=s88-c-k-c0x00ffffff-no-rj,False,MNCsciaBg-k,2024-12-30 17:01:06.200771-07:00,Monday,17,Michigan,Lincoln Park family describes attempted abduction in broad daylight,https://www.youtube.com/watch?v=MNCsciaBg-k,3628
UgypsXBJQxlVcoWprA14AaABAg,You cannot let your kids out front by themselves anymore.  Ever!,,,@sari5045,18 minutes ago,0,UCuOvC0vkKXYe3A21Ql0nM9g,@sari5045,https://yt3.ggpht.com/wbTMDJGx8pLx3T9h0ONs-HRrUdM_VIpadn4RKbVG7WT7uHjeqZtups0AfY9FOGsWmGaFXbfsU00=s88-c-k-c0x00ffffff-no-rj,False,MNCsciaBg-k,2024-12-30 16:46:06.200794-07:00,Monday,16,Michigan,Lincoln Park family describes attempted abduction in broad daylight,https://www.youtube.com/watch?v=MNCsciaBg-k,3628
Ugw228qRjmdy3HF2xSd4AaABAg,'The Birds Aren't Real' -Qanon,,,@ericsynchrona5495,10 minutes ago,0,UCUQbgszVn0aYlOGtk3tLSDw,@ericsynchrona5495,https://yt3.ggpht.com/ytc/AIdro_lr5uawT7wYAKqEt-zabTPMVFAuURbYp0E4GrqOciw=s88-c-k-c0x00ffffff-no-rj,False,uvISlXl8weg,2024-12-30 14:53:10.298582-07:00,Monday,14,Pennsylvania,Video shows plane crash in South Korea that left 179 people dead,https://www.youtube.com/watch?v=uvISlXl8weg,25330
UgwQFN_0pg-4foTDvN14AaABAg,🙏🏿🙏🏿🙏🏿🙏🏿,,,@dulblack215,10 minutes ago,0,UC38en2kHdk8FYpCmL-O4KOg,@dulblack215,https://yt3.ggpht.com/f3gaBaf0zc0G4UfyG3ELUyNLTDQAEBUtG5rlpfw_8KTAlv2khgnTvDqKbRKU2mUWgQOVrjfYRw=s88-c-k-c0x00ffffff-no-rj,False,uvISlXl8weg,2024-12-30 14:53:10.298600-07:00,Monday,14,Pennsylvania,Video shows plane crash in South Korea that left 179 people dead,https://www.youtube.com/watch?v=uvISlXl8weg,25330
UgynbKcPtopy7xEgVwp4AaABAg,"Just went by the scene on Amtrak enroute to Miami, what a coincidence!!!😮",1.0,1.0,@RonDeJohnson,11 minutes ago,0,UCnm0Z7yXDeVWY-pSZtzEFGQ,@RonDeJohnson,https://yt3.ggpht.com/ytc/AIdro_ktgf3psRkAgKqgtBrHqhFCpTwn8CtlBGMPzkRqQ28gVAm_OArHXAgXv_ztPUnBWg1sIA=s88-c-k-c0x00ffffff-no-rj,False,PL4jg7PIhAk,2024-12-29 15:54:52.025306-07:00,Sunday,15,Florida,15 injured after Brightline train crashes into fire truck in Delray Beach,https://www.youtube.com/watch?v=PL4jg7PIhAk,13908
UgyOU0EP1AxtDkZQS0p4AaABAg,They didn't lead by example and were  hypocrites and got karma !,,,@ZoltanSzaszBenedek,1 minute ago,0,UCgeloxckd0wcpWVLJ-nYowg,@ZoltanSzaszBenedek,https://yt3.ggpht.com/ytc/AIdro_kfABKUga5pkR_PK1zv25kVetQzu8rI1gpUCBBfrfozEcXzfLd7PfV06oBEEbUdzI7HWg=s88-c-k-c0x00ffffff-no-rj,False,PL4jg7PIhAk,2024-12-29 16:04:52.025320-07:00,Sunday,16,Florida,15 injured after Brightline train crashes into fire truck in Delray Beach,https://www.youtube.com/watch?v=PL4jg7PIhAk,13908
UgynbKcPtopy7xEgVwp4AaABAg.ACe02ZiTncBACe0kGEZe1f,amtrak doesn't use this line but they are about a mile apart,,,@HueyRailfanning,6 minutes ago,1,UCkgiYVxW8jZqmO1QBgx-cvg,@HueyRailfanning,https://yt3.ggpht.com/VibjiHRgvD0ywD-_NZJ3m6k89gAvlwBDBYbHEHw8Xlq24Io4Qhvlf7T5SHZt_BMZcyiPF_yqWw=s88-c-k-c0x00ffffff-no-rj,False,PL4jg7PIhAk,2024-12-29 15:59:52.025323-07:00,Sunday,15,Florida,15 injured after Brightline train crashes into fire truck in Delray Beach,https://www.youtube.com/watch?v=PL4jg7PIhAk,13908
UgwGh0uAUjpVWrqgWyd4AaABAg,Thank you for the information.,1.0,,@rubyferrante101,22 minutes ago,0,UCTeUzIuxPyvcJDaHUmzTaZg,@rubyferrante101,https://yt3.ggpht.com/ytc/AIdro_lTqTOSa5nG_6dPPmp9c1UfsctK_mCPqiqLw_3PGzu2pA=s88-c-k-c0x00ffffff-no-rj,False,8JlPu6mNZEs,2024-12-30 04:41:08.351187-07:00,Monday,4,Pennsylvania,"179 dead, 2 rescued after plane crashes while landing in South Korea",https://www.youtube.com/watch?v=8JlPu6mNZEs,2764
UgxacCvmFIICUs7ZU0B4AaABAg,Very very sad,,,@harpalkaursandhu4250,10 minutes ago,0,UCCibH7qICo0P2UV2apr8Neg,@harpalkaursandhu4250,https://yt3.ggpht.com/ytc/AIdro_nShkfVZV0UTjooptQF-wYe91vBTef23iiTok4E5KI=s88-c-k-c0x00ffffff-no-rj,False,8JlPu6mNZEs,2024-12-30 04:53:08.351203-07:00,Monday,4,Pennsylvania,"179 dead, 2 rescued after plane crashes while landing in South Korea",https://www.youtube.com/watch?v=8JlPu6mNZEs,2764
UgxV9ZsVAzt9yYWePaF4AaABAg,Scary...😯😬,,,@N_I_T_Y_A,19 minutes ago,0,UC2gfh1TqhaaN-vNw5AWSCWQ,@N_I_T_Y_A,https://yt3.ggpht.com/NQ4QFv_omh7N-DiSmkYLzeX6DWCsLEfnwBKjhyCAwWj2sdLKkKyDqC3p1uEZ8GFEjIzHC8dfkw=s88-c-k-c0x00ffffff-no-rj,False,8JlPu6mNZEs,2024-12-30 04:44:08.351205-07:00,Monday,4,Pennsylvania,"179 dead, 2 rescued after plane crashes while landing in South Korea",https://www.youtube.com/watch?v=8JlPu6mNZEs,2764
Ugwf8zVl3XWevyv1Zg14AaABAg,"Completely denied by Russia of course! 
Never forget MH17 which suffered a similar fate and as yet to see anyone being held accountable for the tragic loss of life.",2.0,,@gregorydesleskine3413,45 minutes ago,0,UCr2b88Uvwves0n_kUeK3SPA,@gregorydesleskine3413,https://yt3.ggpht.com/ytc/AIdro_nEXU2BEqh5ku1fkZjpJjxlSOGbnYOcvX_tyQHQ9WKLv70=s88-c-k-c0x00ffffff-no-rj,False,2EG7Z2NNL-M,2024-12-27 15:21:06.297924-07:00,Friday,15,Pennsylvania,"Survivors of Azerbaijan plane crash report hearing bangs, explosions during flight",https://www.youtube.com/watch?v=2EG7Z2NNL-M,13808
UgweNgtgEr6idjbYEeN4AaABAg,Oh those rich girls poor thing I feel their pain. 😂😂😂,,,@Angelum_Band,25 seconds ago,0,UCKTDUkaX8J8ga7vrXbZAQ6Q,@Angelum_Band,https://yt3.ggpht.com/ytc/AIdro_mK6TnrWQANUT23s8RDh5bxztyJ9IjRSugPhpIj814=s88-c-k-c0x00ffffff-no-rj,False,f-cCpgf-irQ,2024-12-28 09:03:01.924407-07:00,Saturday,9,Florida,"Flight delays affect travelers at MIA, FLL",https://www.youtube.com/watch?v=f-cCpgf-irQ,7350
UgyTrqU_Zn1OYNt7xs54AaABAg,That's remote.  I didn't even know mile road numbers got that high.,,,@emsleywyatt3400,9 minutes ago,0,UC343wQEBzmnnz5NsIE9jCnA,@emsleywyatt3400,https://yt3.ggpht.com/ytc/AIdro_nkZCi2qV7GSseNQ-yX21wn3N8Zd4vM8gsewzE-EsE=s88-c-k-c0x00ffffff-no-rj,False,9yDCOsh4soo,2024-12-27 14:56:06.714767-07:00,Friday,14,Michigan,"One killed, three injured in head on crash in Oakland Township",https://www.youtube.com/watch?v=9yDCOsh4soo,14423
Ugy_r6wuLAK-U6W0-t94AaABAg,Prayers 🙏 and condolences ❤❤❤❤,,,@robertasmith3231,3 minutes ago,0,UC5Eap_0s3tuAhnKcY_dh5xw,@robertasmith3231,https://yt3.ggpht.com/ytc/AIdro_mUvtetk0p0QZxevLJY90pa-X-m3layv8UO9s5-27KmUQD0=s88-c-k-c0x00ffffff-no-rj,False,qW5iQtJeVMY,2024-12-27 15:58:54.008509-07:00,Friday,15,Michigan,"One killed, three injured in head-on crash in northern Oakland County",https://www.youtube.com/watch?v=qW5iQtJeVMY,2971
UgwCaw4hupHYowjrk954AaABAg,My condolences  to his loved  ones.,,,@alphaomega5909,30 minutes ago,0,UCsDyaO2BEBc4UWUuEUZJl2w,@alphaomega5909,https://yt3.ggpht.com/ytc/AIdro_n8wmB1Pkx_H86MaPJbciLXGh7o8Q7s2fM7fvwO3Rw=s88-c-k-c0x00ffffff-no-rj,False,skSMG9Q6qgU,2024-12-26 15:35:19.913848-07:00,Thursday,15,Michigan,Former Central Michigan QB dies in hunting accident,https://www.youtube.com/watch?v=skSMG9Q6qgU,1405
UgyDkaVEeqVyN-oedqR4AaABAg,Fire Up Chips!!! 4 Life.,,,@boverhof3,5 minutes ago,0,UCuIkCxumzkjNz-ZrlEw54Ig,@boverhof3,https://yt3.ggpht.com/ytc/AIdro_mZeFHxgOSy0MJkTFQLYM_TnJMqPGL6HpI9EmDjyR-Wcg4=s88-c-k-c0x00ffffff-no-rj,False,skSMG9Q6qgU,2024-12-26 16:00:19.913873-07:00,Thursday,16,Michigan,Former Central Michigan QB dies in hunting accident,https://www.youtube.com/watch?v=skSMG9Q6qgU,1405
UgxIvC_aX6Re01v96cl4AaABAg,"they thought it was a drone, it was an airplane, people need to confirm instead of assume.",,,@Dakota2221,4 minutes ago,0,UCifgN_KgfDZAba29x0XCDUg,@Dakota2221,https://yt3.ggpht.com/ytc/AIdro_ktbmlsDO_cJymG1C4OkWFXqqB1itb8H5OI97djXr2myg=s88-c-k-c0x00ffffff-no-rj,False,dzarc2QltGU,2024-12-26 18:00:48.997493-07:00,Thursday,18,North Carolina,Dozens dead as passenger plane crashes in Kazakhstan,https://www.youtube.com/watch?v=dzarc2QltGU,7664
UgzDZyj51MEB2iNUt_l4AaABAg,"Seems propaganda , more lies",2.0,,@LCculater,37 minutes ago (edited),0,UCkz12_YORcgbgB6eSDSxkHw,@LCculater,https://yt3.ggpht.com/t5p81QTb-iYYu8ZRgF4fwqnG_qR8MIGXJv5rEtMaIqGWyVpNPCv80ldFi7LhNuOcC-eaADcj=s88-c-k-c0x00ffffff-no-rj,False,dzarc2QltGU,2024-12-26 17:27:48.997510-07:00,Thursday,17,North Carolina,Dozens dead as passenger plane crashes in Kazakhstan,https://www.youtube.com/watch?v=dzarc2QltGU,7664
UgyOpQlrKYjrnu8-ZeV4AaABAg,Um. those holes look like they came from the inside out not outside in like this propaganda piece tries to force you to believe.,2.0,,@sebastianslowik-d3c,2 minutes ago,0,UCACQmUyv5eCRcM1BUYyywKA,@sebastianslowik-d3c,https://yt3.ggpht.com/ytc/AIdro_m_zuyAyYghacaiK55qyKkOVSVFPnMXQUessQ7iyHvTxPqXjMxGn56YMng_-CKY3TTLLw=s88-c-k-c0x00ffffff-no-rj,False,dzarc2QltGU,2024-12-26 18:02:48.997514-07:00,Thursday,18,North Carolina,Dozens dead as passenger plane crashes in Kazakhstan,https://www.youtube.com/watch?v=dzarc2QltGU,7664
UgwME0OReQFii-O3HYN4AaABAg,😮,,,@megankennedy7879,7 minutes ago,0,UCAkWpx46yjXAFa8EQ6rtHbA,@megankennedy7879,https://yt3.ggpht.com/ytc/AIdro_kno6jtSPq0YrlsDTlTlY5x6MLSG7HDUnfiqCcbyLob2Q=s88-c-k-c0x00ffffff-no-rj,False,ij5BZ2dSLTY,2024-12-27 13:55:44.311511-07:00,Friday,13,Michigan,Video shows aftermath of head-on crash in Oakland Township,https://www.youtube.com/watch?v=ij5BZ2dSLTY,1118
UgzF44ptPp3rMyBapWR4AaABAg,"“An asset” roads should not be assets for the state. What’s the point of paying taxes if we still have to pay to drive on roads? What am I missing here, am I the only one who doesn’t understand?",37.0,3.0,@RenzoTx,2 days ago,0,UCLlsk_9ErmlfI4lynSno-VA,@RenzoTx,https://yt3.ggpht.com/ytc/AIdro_leaceURNaEjl6ChHLgMoAOpRiyLTUXp8PuC9bAsJM=s88-c-k-c0x00ffffff-no-rj,False,CFd6HVx5DI4,2024-12-19 21:19:35.446196-07:00,Thursday,21,Texas,"TxDOT buys back SH-288 toll road, and drivers want to know when toll prices will drop",https://www.youtube.com/watch?v=CFd6HVx5DI4,16618
UgyLpT6XUkRI2dGGlq54AaABAg,"The will not drop prices, nor will they remove them completely as they once promised. Never seen a city with so many tolls but the majority of the roads are in horrible shape.",26.0,1.0,@NexusFantismo,2 days ago,0,UCMw6fnlAVh0D3X_w17ea9Rw,@NexusFantismo,https://yt3.ggpht.com/vxDrd-JuNwX11qyicrChB19MA6I1u6jNjCG5h5ZF1mXgoBiVzuKz8IBLu5ptVzxdUDxknnU5jw=s88-c-k-c0x00ffffff-no-rj,False,CFd6HVx5DI4,2024-12-19 21:19:35.446215-07:00,Thursday,21,Texas,"TxDOT buys back SH-288 toll road, and drivers want to know when toll prices will drop",https://www.youtube.com/watch?v=CFd6HVx5DI4,16618
Ugw6JUNo4hWB6A7Wavx4AaABAg,So where did the funds come from to build the 288 toll if it's privately owned? Yet the state is buying it back? Who's getting some kick back money?,14.0,,@Lamar-ok5sl,1 day ago,0,UCcjeGUfp7GANXxn-ZUyqHLw,@Lamar-ok5sl,https://yt3.ggpht.com/ytc/AIdro_leFFe8KMeL6dviJz4lflNtiouNm3lwAszN8UUFbfSwdMLOPurEgsecMSCzM5JDe-AUAA=s88-c-k-c0x00ffffff-no-rj,False,CFd6HVx5DI4,2024-12-20 21:19:35.446218-07:00,Friday,21,Texas,"TxDOT buys back SH-288 toll road, and drivers want to know when toll prices will drop",https://www.youtube.com/watch?v=CFd6HVx5DI4,16618
Ugw2-TpAoNC0Y-e67Yp4AaABAg,The state has a cash cow here.  Did folks really believe the state would let go of it so easily.  Wake up y'all!,7.0,,@briankdaniels,1 day ago,0,UCIXbMJuD736MAMQ2KGPfoYQ,@briankdaniels,https://yt3.ggpht.com/ytc/AIdro_n5RP6UWgqBp-nmxO_xtT61NHBqopWbNJ5JfKZOnac=s88-c-k-c0x00ffffff-no-rj,False,CFd6HVx5DI4,2024-12-20 21:19:35.446221-07:00,Friday,21,Texas,"TxDOT buys back SH-288 toll road, and drivers want to know when toll prices will drop",https://www.youtube.com/watch?v=CFd6HVx5DI4,16618
UgzdFH1O6xB0smhhH4J4AaABAg,Never knew their was a private owner of public road.,9.0,,@uberdriver5711,1 day ago,0,UCT-W02tCKx6UkG1VBC4c_cw,@uberdriver5711,https://yt3.ggpht.com/ytc/AIdro_lZrCa3hc88b8sRh9hLpjFd3l_gixqF_ssZWLf5Hqs=s88-c-k-c0x00ffffff-no-rj,False,CFd6HVx5DI4,2024-12-20 21:19:35.446224-07:00,Friday,21,Texas,"TxDOT buys back SH-288 toll road, and drivers want to know when toll prices will drop",https://www.youtube.com/watch?v=CFd6HVx5DI4,16618
